# CentOS Stream RPM Package Patch Files Analysis
# Analysis Date: 2025-08-05 15:04:37
# Total Packages Analyzed: 4446
# Packages with Patch Files: 1113
# Percentage: 25.0%
#
package_name,project_id,web_url,patch_count
fuse,23658838,https://gitlab.com/redhat/centos-stream/rpms/fuse,7
ftp,23658834,https://gitlab.com/redhat/centos-stream/rpms/ftp,36
frr,23658814,https://gitlab.com/redhat/centos-stream/rpms/frr,10
fribidi,23658805,https://gitlab.com/redhat/centos-stream/rpms/fribidi,1
freetype,23658790,https://gitlab.com/redhat/centos-stream/rpms/freetype,7
freerdp,23658765,https://gitlab.com/redhat/centos-stream/rpms/freerdp,1
freeradius,23658758,https://gitlab.com/redhat/centos-stream/rpms/freeradius,12
freeipmi,23658743,https://gitlab.com/redhat/centos-stream/rpms/freeipmi,1
freeglut,23658715,https://gitlab.com/redhat/centos-stream/rpms/freeglut,2
foomatic-db,23658671,https://gitlab.com/redhat/centos-stream/rpms/foomatic-db,2
foomatic,23658661,https://gitlab.com/redhat/centos-stream/rpms/foomatic,2
fonts-rpm-macros,23658630,https://gitlab.com/redhat/centos-stream/rpms/fonts-rpm-macros,3
fontconfig,23658598,https://gitlab.com/redhat/centos-stream/rpms/fontconfig,7
flex,23658426,https://gitlab.com/redhat/centos-stream/rpms/flex,1
flatpak,23658416,https://gitlab.com/redhat/centos-stream/rpms/flatpak,6
firewalld,23658397,https://gitlab.com/redhat/centos-stream/rpms/firewalld,1
firefox,23658391,https://gitlab.com/redhat/centos-stream/rpms/firefox,40
findutils,23658379,https://gitlab.com/redhat/centos-stream/rpms/findutils,6
fence-agents,23658325,https://gitlab.com/redhat/centos-stream/rpms/fence-agents,15
fcoe-utils,23658254,https://gitlab.com/redhat/centos-stream/rpms/fcoe-utils,2
fapolicyd,23658236,https://gitlab.com/redhat/centos-stream/rpms/fapolicyd,12
fabtests,23658229,https://gitlab.com/redhat/centos-stream/rpms/fabtests,1
expect,23658210,https://gitlab.com/redhat/centos-stream/rpms/expect,18
exiv2,23658191,https://gitlab.com/redhat/centos-stream/rpms/exiv2,3
evolution-data-server,23658166,https://gitlab.com/redhat/centos-stream/rpms/evolution-data-server,2
ethtool,23658156,https://gitlab.com/redhat/centos-stream/rpms/ethtool,1
espeak-ng,23658146,https://gitlab.com/redhat/centos-stream/rpms/espeak-ng,1
environment-modules,23658123,https://gitlab.com/redhat/centos-stream/rpms/environment-modules,2
enscript,23658118,https://gitlab.com/redhat/centos-stream/rpms/enscript,9
enchant2,23658114,https://gitlab.com/redhat/centos-stream/rpms/enchant2,1
emacs,23658103,https://gitlab.com/redhat/centos-stream/rpms/emacs,9
elfutils,23658097,https://gitlab.com/redhat/centos-stream/rpms/elfutils,1
efi-rpm-macros,23658072,https://gitlab.com/redhat/centos-stream/rpms/efi-rpm-macros,1
edk2,23658059,https://gitlab.com/redhat/centos-stream/rpms/edk2,34
ecj,23658029,https://gitlab.com/redhat/centos-stream/rpms/ecj,1
ebtables,23658023,https://gitlab.com/redhat/centos-stream/rpms/ebtables,21
e2fsprogs,23658016,https://gitlab.com/redhat/centos-stream/rpms/e2fsprogs,2
dyninst,23658013,https://gitlab.com/redhat/centos-stream/rpms/dyninst,4
dwz,23658006,https://gitlab.com/redhat/centos-stream/rpms/dwz,4
dtc,23657991,https://gitlab.com/redhat/centos-stream/rpms/dtc,2
dracut,23657978,https://gitlab.com/redhat/centos-stream/rpms/dracut,15
dpdk,23657970,https://gitlab.com/redhat/centos-stream/rpms/dpdk,1
dovecot,23657960,https://gitlab.com/redhat/centos-stream/rpms/dovecot,24
dotnet3.1,23657943,https://gitlab.com/redhat/centos-stream/rpms/dotnet3.1,1
docbook-utils,23657919,https://gitlab.com/redhat/centos-stream/rpms/docbook-utils,9
docbook-style-xsl,23657910,https://gitlab.com/redhat/centos-stream/rpms/docbook-style-xsl,8
docbook-dtds,23657904,https://gitlab.com/redhat/centos-stream/rpms/docbook-dtds,9
dnsmasq,23657889,https://gitlab.com/redhat/centos-stream/rpms/dnsmasq,4
dnf-plugins-core,23657877,https://gitlab.com/redhat/centos-stream/rpms/dnf-plugins-core,10
dnf,23657868,https://gitlab.com/redhat/centos-stream/rpms/dnf,36
diffutils,23657828,https://gitlab.com/redhat/centos-stream/rpms/diffutils,3
dialog,23657817,https://gitlab.com/redhat/centos-stream/rpms/dialog,2
device-mapper-persistent-data,23657809,https://gitlab.com/redhat/centos-stream/rpms/device-mapper-persistent-data,2
device-mapper-multipath,23657800,https://gitlab.com/redhat/centos-stream/rpms/device-mapper-multipath,33
desktop-file-utils,23657791,https://gitlab.com/redhat/centos-stream/rpms/desktop-file-utils,1
dejavu-fonts,23657782,https://gitlab.com/redhat/centos-stream/rpms/dejavu-fonts,1
dejagnu,23657778,https://gitlab.com/redhat/centos-stream/rpms/dejagnu,1
ddiskit,23657768,https://gitlab.com/redhat/centos-stream/rpms/ddiskit,2
dcraw,23657765,https://gitlab.com/redhat/centos-stream/rpms/dcraw,5
dconf,23657755,https://gitlab.com/redhat/centos-stream/rpms/dconf,3
dbus-python,23657748,https://gitlab.com/redhat/centos-stream/rpms/dbus-python,1
dbus-broker,23657734,https://gitlab.com/redhat/centos-stream/rpms/dbus-broker,1
dbus,23657729,https://gitlab.com/redhat/centos-stream/rpms/dbus,1
dblatex,23657724,https://gitlab.com/redhat/centos-stream/rpms/dblatex,5
cyrus-sasl,23657702,https://gitlab.com/redhat/centos-stream/rpms/cyrus-sasl,20
curl,23657684,https://gitlab.com/redhat/centos-stream/rpms/curl,3
cups-pk-helper,23657680,https://gitlab.com/redhat/centos-stream/rpms/cups-pk-helper,1
cups,23657670,https://gitlab.com/redhat/centos-stream/rpms/cups,27
cscope,23657635,https://gitlab.com/redhat/centos-stream/rpms/cscope,15
cryptsetup,23657629,https://gitlab.com/redhat/centos-stream/rpms/cryptsetup,3
cronie,23657595,https://gitlab.com/redhat/centos-stream/rpms/cronie,5
criu,23657587,https://gitlab.com/redhat/centos-stream/rpms/criu,5
createrepo_c,23657578,https://gitlab.com/redhat/centos-stream/rpms/createrepo_c,1
crash,23657572,https://gitlab.com/redhat/centos-stream/rpms/crash,16
cracklib,23657562,https://gitlab.com/redhat/centos-stream/rpms/cracklib,3
cpio,23657537,https://gitlab.com/redhat/centos-stream/rpms/cpio,9
corosync,23657523,https://gitlab.com/redhat/centos-stream/rpms/corosync,3
coreutils,23657517,https://gitlab.com/redhat/centos-stream/rpms/coreutils,10
convmv,23657501,https://gitlab.com/redhat/centos-stream/rpms/convmv,1
console-setup,23657466,https://gitlab.com/redhat/centos-stream/rpms/console-setup,3
conntrack-tools,23657435,https://gitlab.com/redhat/centos-stream/rpms/conntrack-tools,13
colord,23657286,https://gitlab.com/redhat/centos-stream/rpms/colord,1
cmake,23657106,https://gitlab.com/redhat/centos-stream/rpms/cmake,1
cloud-init,23657065,https://gitlab.com/redhat/centos-stream/rpms/cloud-init,13
clevis,23657049,https://gitlab.com/redhat/centos-stream/rpms/clevis,5
cldr-emoji-annotation,23657045,https://gitlab.com/redhat/centos-stream/rpms/cldr-emoji-annotation,1
cifs-utils,23657025,https://gitlab.com/redhat/centos-stream/rpms/cifs-utils,3
chrony,23657020,https://gitlab.com/redhat/centos-stream/rpms/chrony,6
check,23657002,https://gitlab.com/redhat/centos-stream/rpms/check,2
certmonger,23656982,https://gitlab.com/redhat/centos-stream/rpms/certmonger,11
ceph,23656977,https://gitlab.com/redhat/centos-stream/rpms/ceph,22
catch1,23656955,https://gitlab.com/redhat/centos-stream/rpms/catch1,1
cairo,23656926,https://gitlab.com/redhat/centos-stream/rpms/cairo,1
c2esp,23656916,https://gitlab.com/redhat/centos-stream/rpms/c2esp,4
bzip2,23656912,https://gitlab.com/redhat/centos-stream/rpms/bzip2,5
byteman,23656909,https://gitlab.com/redhat/centos-stream/rpms/byteman,2
byte-buddy,23656902,https://gitlab.com/redhat/centos-stream/rpms/byte-buddy,3
bsf,23656871,https://gitlab.com/redhat/centos-stream/rpms/bsf,2
brotli,23656869,https://gitlab.com/redhat/centos-stream/rpms/brotli,1
brltty,23656866,https://gitlab.com/redhat/centos-stream/rpms/brltty,3
bpftrace,23656856,https://gitlab.com/redhat/centos-stream/rpms/bpftrace,1
boost,23656846,https://gitlab.com/redhat/centos-stream/rpms/boost,10
bolt,23656840,https://gitlab.com/redhat/centos-stream/rpms/bolt,1
bluez,23656829,https://gitlab.com/redhat/centos-stream/rpms/bluez,5
blktrace,23656823,https://gitlab.com/redhat/centos-stream/rpms/blktrace,1
bison,23656809,https://gitlab.com/redhat/centos-stream/rpms/bison,2
biosdevname,23656806,https://gitlab.com/redhat/centos-stream/rpms/biosdevname,9
binutils,23656802,https://gitlab.com/redhat/centos-stream/rpms/binutils,67
bind-dyndb-ldap,23656799,https://gitlab.com/redhat/centos-stream/rpms/bind-dyndb-ldap,12
bind,23656796,https://gitlab.com/redhat/centos-stream/rpms/bind,9
beust-jcommander,23656789,https://gitlab.com/redhat/centos-stream/rpms/beust-jcommander,1
bcc,23656780,https://gitlab.com/redhat/centos-stream/rpms/bcc,4
bc,23656777,https://gitlab.com/redhat/centos-stream/rpms/bc,2
bash,23656762,https://gitlab.com/redhat/centos-stream/rpms/bash,51
baobab,23656756,https://gitlab.com/redhat/centos-stream/rpms/baobab,1
babeltrace,23656745,https://gitlab.com/redhat/centos-stream/rpms/babeltrace,1
avahi,23656738,https://gitlab.com/redhat/centos-stream/rpms/avahi,7
automake,23656725,https://gitlab.com/redhat/centos-stream/rpms/automake,9
autofs,23656717,https://gitlab.com/redhat/centos-stream/rpms/autofs,23
autoconf,23656693,https://gitlab.com/redhat/centos-stream/rpms/autoconf,2
authselect,23656680,https://gitlab.com/redhat/centos-stream/rpms/authselect,15
augeas,23656675,https://gitlab.com/redhat/centos-stream/rpms/augeas,1
audit,23656673,https://gitlab.com/redhat/centos-stream/rpms/audit,8
attr,23656665,https://gitlab.com/redhat/centos-stream/rpms/attr,1
at,23656624,https://gitlab.com/redhat/centos-stream/rpms/at,17
aspell,23656614,https://gitlab.com/redhat/centos-stream/rpms/aspell,3
asciidoc,23656605,https://gitlab.com/redhat/centos-stream/rpms/asciidoc,1
aqute-bnd,23656575,https://gitlab.com/redhat/centos-stream/rpms/aqute-bnd,4
apr-util,23656566,https://gitlab.com/redhat/centos-stream/rpms/apr-util,9
apr,23656560,https://gitlab.com/redhat/centos-stream/rpms/apr,4
appstream,23656547,https://gitlab.com/redhat/centos-stream/rpms/appstream,1
apache-commons-lang3,23656477,https://gitlab.com/redhat/centos-stream/rpms/apache-commons-lang3,1
apache-commons-jxpath,23656461,https://gitlab.com/redhat/centos-stream/rpms/apache-commons-jxpath,1
apache-commons-compress,23656424,https://gitlab.com/redhat/centos-stream/rpms/apache-commons-compress,3
apache-commons-collections,23656410,https://gitlab.com/redhat/centos-stream/rpms/apache-commons-collections,3
antlr,23656323,https://gitlab.com/redhat/centos-stream/rpms/antlr,2
ant,23656309,https://gitlab.com/redhat/centos-stream/rpms/ant,1
alsa-utils,23656279,https://gitlab.com/redhat/centos-stream/rpms/alsa-utils,1
alsa-tools,23656276,https://gitlab.com/redhat/centos-stream/rpms/alsa-tools,2
alsa-plugins,23656266,https://gitlab.com/redhat/centos-stream/rpms/alsa-plugins,1
alsa-lib,23656262,https://gitlab.com/redhat/centos-stream/rpms/alsa-lib,4
aide,23656248,https://gitlab.com/redhat/centos-stream/rpms/aide,4
adcli,23655910,https://gitlab.com/redhat/centos-stream/rpms/adcli,2
acpid,23655907,https://gitlab.com/redhat/centos-stream/rpms/acpid,1
acpica-tools,23655905,https://gitlab.com/redhat/centos-stream/rpms/acpica-tools,13
acl,23655899,https://gitlab.com/redhat/centos-stream/rpms/acl,3
accountsservice,23655891,https://gitlab.com/redhat/centos-stream/rpms/accountsservice,4
accel-config,23655885,https://gitlab.com/redhat/centos-stream/rpms/accel-config,15
a52dec,23655868,https://gitlab.com/redhat/centos-stream/rpms/a52dec,4
389-ds-base,23655859,https://gitlab.com/redhat/centos-stream/rpms/389-ds-base,3
